event_date,player,market,side,line,p_over,actual,selected_odds,selected_probability,corrected_edge,state_lcb,state_history_n,state_empirical_rate,robust_score,selector_version,eligible,rank,leg_result,control_selected,market_evidence,candidate_universe_evidence,production_authorizable
2026-01-19,Baylor Scheierman,player_rebounds,UNDER,3.2,0.2633477670841951,1.0,-110.0,0.736652232915805,0.2128427091062811,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Jalen Brunson,player_points,OVER,21.6,0.7165912740266783,22.0,-110.0,0.7165912740266783,0.1927817502171545,0.7250920541781595,20,0.85,0.7215912740266783,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Javonte Green,player_points,UNDER,11.2,0.2791156151882338,3.0,-110.0,0.7208843848117662,0.19707486100224236,0.7250920541781595,20,0.85,0.7208843848117662,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Cam Christie,player_points,UNDER,3.6,0.3090653417480203,6.0,-110.0,0.6909346582519797,0.1671251344424559,0.6816849920928987,17,0.8235294117647058,0.6816849920928987,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Walter Clayton Jr,player_assists,UNDER,5.4,0.3253646926755761,7.0,-110.0,0.6746353073244239,0.15082578351490006,0.7250920541781595,20,0.85,0.6746353073244239,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Cody Williams,player_rebounds,UNDER,4.4,0.3306542442502008,3.0,-110.0,0.6693457557497993,0.14553623194027543,0.6975890353250671,18,0.8333333333333334,0.6693457557497993,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Duncan Robinson,player_points,UNDER,15.2,0.2935181919342031,15.0,-110.0,0.7064818080657969,0.18267228425627302,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Naji Marshall,player_points,UNDER,19.6,0.3174339955466661,19.0,-110.0,0.6825660044533339,0.1587564806438101,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-19,Chet Holmgren,player_rebounds,UNDER,10.4,0.3252168376492736,8.0,-110.0,0.6747831623507263,0.1509736385412025,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Royce ONeale,player_assists,UNDER,4.4,0.2786399137642411,2.0,-110.0,0.721360086235759,0.19755056242623514,0.7250920541781595,20,0.85,0.721360086235759,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Jalen Smith,player_rebounds,UNDER,10.2,0.2880571039533305,9.0,-110.0,0.7119428960466695,0.18813337223714566,0.7864434786266603,20,0.9,0.7119428960466695,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Cody Williams,player_rebounds,UNDER,4.6,0.2982566785768436,3.0,-110.0,0.7017433214231563,0.17793379761363248,0.7119908722036166,19,0.8421052631578947,0.7017433214231563,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Jusuf Nurkić,player_points,UNDER,18.6,0.3020318872926151,16.0,-110.0,0.6979681127073849,0.17415858889786107,0.7250920541781595,20,0.85,0.6979681127073849,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Isaac Okoro,player_assists,UNDER,2.6,0.3021979929741838,0.0,-110.0,0.6978020070258162,0.17399248321629235,0.7864434786266603,20,0.9,0.6978020070258162,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Zeke Nnaji,player_rebounds,UNDER,5.8,0.3240999760885598,3.0,-110.0,0.6759000239114402,0.15209050010191638,0.7119908722036166,19,0.8421052631578947,0.6759000239114402,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Will Richard,player_assists,UNDER,2.8,0.256474364081841,1.0,-110.0,0.743525635918159,0.21971611210863518,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Ace Bailey,player_rebounds,UNDER,4.6,0.2780326466676895,5.0,-110.0,0.7219673533323105,0.1981578295227867,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Walter Clayton Jr,player_assists,UNDER,6.2,0.3139059457337327,0.0,-110.0,0.6860940542662672,0.1622845304567434,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-20,Jaylen Clark,player_assists,UNDER,1.2,0.3309826383398587,0.0,-110.0,0.6690173616601414,0.14520783785061753,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Pascal Siakam,player_assists,UNDER,5.4,0.2596675526478773,4.0,-110.0,0.7403324473521227,0.21652292354259883,0.7864434786266603,20,0.9,0.7403324473521227,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Derrick White,player_rebounds,UNDER,6.6,0.1876677753249253,5.0,-110.0,0.8123322246750747,0.2885227008655509,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Tony Bradley,player_rebounds,UNDER,4.6,0.2348910834716197,3.0,-110.0,0.7651089165283803,0.24129939271885648,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Duncan Robinson,player_points,UNDER,16.4,0.2929045820025554,15.0,-110.0,0.7070954179974446,0.18328589418792074,0.7250920541781595,20,0.85,0.7070954179974446,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Russell Westbrook,player_points,UNDER,22.4,0.2935650362413204,23.0,-110.0,0.7064349637586795,0.1826254399491557,0.7250920541781595,20,0.85,0.7064349637586795,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Sam Hauser,player_points,UNDER,18.0,0.3006696925390792,17.0,-110.0,0.6993303074609207,0.1755207836513969,0.7250920541781595,20,0.85,0.6993303074609207,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Josh Hart,player_rebounds,OVER,4.8,0.6691628965690606,9.0,-110.0,0.6691628965690606,0.14535337275953675,0.8535846533652467,20,0.95,0.6741628965690606,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Micah Peavy,player_assists,UNDER,2.6,0.3301472668691708,2.0,-110.0,0.6698527331308293,0.14604320932130543,0.7250920541781595,20,0.85,0.6698527331308293,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Sion James,player_assists,UNDER,3.6,0.2478606765062299,1.0,-110.0,0.7521393234937701,0.22832979968424627,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-21,Yves Missi,player_points,UNDER,7.8,0.2803017495953112,4.0,-110.0,0.7196982504046888,0.19588872659516499,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Simone Fontecchio,player_rebounds,UNDER,5.2,0.2325199543374687,4.0,-110.0,0.7674800456625313,0.24367052185300742,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Brice Sensabaugh,player_points,UNDER,25.6,0.2833998434433257,2.0,-110.0,0.7166001565566743,0.19279063274715047,0.7250920541781595,20,0.85,0.7166001565566743,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Ace Bailey,player_rebounds,UNDER,5.0,0.2966213425522686,6.0,-110.0,0.7033786574477314,0.1795691336382076,0.7250920541781595,20,0.85,0.7033786574477314,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,0.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Moses Moody,player_points,UNDER,14.0,0.2988808663023975,12.0,-110.0,0.7011191336976025,0.17730960988807865,0.7552346828713883,20,0.875,0.7011191336976025,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Jamal Murray,player_rebounds,OVER,2.0,0.7344400448272259,4.0,-110.0,0.7344400448272259,0.21063052101770208,0.6958131885925213,20,0.825,0.7008131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Keyonte George,player_rebounds,OVER,2.0,0.7166247800863996,4.0,-110.0,0.7166247800863996,0.1928152562768758,0.6958131885925213,20,0.825,0.7008131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Kon Knueppel,player_rebounds,UNDER,7.6,0.1814073403341777,10.0,-110.0,0.8185926596658223,0.29478313585629845,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Jusuf Nurkić,player_rebounds,UNDER,14.2,0.2279555792158707,11.0,-110.0,0.7720444207841293,0.24823489697460543,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Naji Marshall,player_points,UNDER,20.6,0.2434982874037033,30.0,-110.0,0.7565017125962967,0.2326921887867729,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-22,Tre Johnson,player_assists,UNDER,3.2,0.2746241686425491,3.0,-110.0,0.7253758313574509,0.20156630754792704,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Naji Marshall,player_points,UNDER,22.2,0.2396274740191447,21.0,-110.0,0.7603725259808554,0.23656300217133153,0.7864434786266603,20,0.9,0.7603725259808554,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Ace Bailey,player_rebounds,UNDER,5.6,0.262427725150937,2.0,-110.0,0.737572274849063,0.21376275103953912,0.7864434786266603,20,0.9,0.737572274849063,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Sam Hauser,player_points,UNDER,19.8,0.2712473289895201,8.0,-110.0,0.7287526710104799,0.20494314720095608,0.7864434786266603,20,0.9,0.7287526710104799,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Baylor Scheierman,player_rebounds,UNDER,4.0,0.2593360641784693,3.0,-110.0,0.7406639358215307,0.21685441201200684,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Kon Knueppel,player_rebounds,UNDER,8.6,0.2761670855040363,4.0,-110.0,0.7238329144959637,0.20002339068643982,0.7250920541781595,20,0.85,0.7238329144959637,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Simone Fontecchio,player_rebounds,UNDER,5.6,0.3017860918029965,6.0,-110.0,0.6982139081970036,0.17440438438747974,0.7250920541781595,20,0.85,0.6982139081970036,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Derrick White,player_points,OVER,10.0,0.6922651171473093,15.0,-110.0,0.6922651171473093,0.16845559333778548,0.6958131885925213,20,0.825,0.6972651171473093,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Jarrett Allen,player_assists,OVER,0.8,0.6837394436958436,1.0,-110.0,0.6837394436958436,0.15992991988631977,0.7250920541781595,20,0.85,0.6887394436958436,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Jaime Jaquez Jr,player_points,OVER,9.6,0.6809011509707475,9.0,-110.0,0.6809011509707475,0.1570916271612237,0.7250920541781595,20,0.85,0.6859011509707476,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-24,Cooper Flagg,player_assists,OVER,2.6,0.6978173133179701,6.0,-110.0,0.6978173133179701,0.1740077895084463,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Keldon Johnson,player_assists,UNDER,2.2,0.1741671969749695,1.0,-110.0,0.8258328030250305,0.30202327921550665,0.8535846533652467,20,0.95,0.8258328030250305,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Simone Fontecchio,player_points,UNDER,14.4,0.2354659249508134,1.0,-110.0,0.7645340750491866,0.24072455123966274,0.7864434786266603,20,0.9,0.7645340750491866,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Dillon Brooks,player_points,OVER,13.0,0.7455805759804784,26.0,-110.0,0.7455805759804784,0.2217710521709546,0.7250920541781595,20,0.85,0.7300920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Cade Cunningham,player_rebounds,OVER,2.8,0.7226666793325989,5.0,-110.0,0.7226666793325989,0.19885715552307504,0.7864434786266603,20,0.9,0.7276666793325989,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Ivica Zubac,player_rebounds,UNDER,13.4,0.226901812021901,10.0,-110.0,0.773098187978099,0.2492886641685752,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Carter Bryant,player_points,UNDER,4.8,0.2517500595468769,6.0,-110.0,0.7482499404531231,0.22444041664359926,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Cam Christie,player_points,UNDER,6.2,0.3102301914024583,3.0,-110.0,0.6897698085975417,0.16596028478801783,0.7119908722036166,19,0.8421052631578947,0.6897698085975417,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Sandro Mamukelashvili,player_points,UNDER,18.2,0.2619845718942077,10.0,-110.0,0.7380154281057922,0.2142059042962684,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,Jaden McDaniels,player_rebounds,UNDER,5.8,0.3249397579447102,3.0,-110.0,0.6750602420552898,0.15125071824576597,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-25,James Harden,player_rebounds,UNDER,5.2,0.3421617982575269,6.0,-110.0,0.6578382017424731,0.13402867793294926,0.66726104574935,20,0.8,0.6578382017424731,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Amen Thompson,player_assists,UNDER,8.4,0.1898191730270186,4.0,-110.0,0.8101808269729814,0.2863713031634576,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Naji Marshall,player_rebounds,UNDER,7.4,0.2265531108727959,6.0,-110.0,0.7734468891272042,0.24963736531768033,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Carter Bryant,player_points,UNDER,5.6,0.2739327439672661,0.0,-110.0,0.7260672560327339,0.20225773222321008,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Rui Hachimura,player_points,UNDER,14.2,0.2780944938364832,0.0,-110.0,0.7219055061635168,0.19809598235399295,0.7250920541781595,20,0.85,0.7219055061635168,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Jarace Walker,player_points,UNDER,15.6,0.299938118939706,16.0,-110.0,0.700061881060294,0.17625235725077015,0.7864434786266603,20,0.9,0.700061881060294,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,0.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Immanuel Quickley,player_rebounds,UNDER,6.0,0.2294073278078883,4.0,-110.0,0.7705926721921117,0.24678314838258786,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Ben Sheppard,player_rebounds,OVER,0.4,0.6743355073814072,1.0,-110.0,0.6743355073814072,0.1505259835718834,0.7250920541781595,20,0.85,0.6793355073814072,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Simone Fontecchio,player_rebounds,UNDER,6.0,0.3256633402605281,5.0,-110.0,0.6743366597394719,0.15052713592994804,0.7552346828713883,20,0.875,0.6743366597394719,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Mike Conley,player_points,OVER,1.4,0.6866489252151793,6.0,-110.0,0.6866489252151793,0.16283940140565545,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-28,Ryan Kalkbrenner,player_points,UNDER,11.0,0.2102419620775549,6.0,-110.0,0.7897580379224451,0.2659485141129213,0.66726104574935,20,0.8,0.66726104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Zach LaVine,player_rebounds,OVER,0.8,0.7751574684154194,1.0,-110.0,0.7751574684154194,0.2513479446058956,0.7864434786266603,20,0.9,0.7801574684154194,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Bobby Portis,player_assists,UNDER,4.2,0.2382164549682163,3.0,-110.0,0.7617835450317837,0.23797402122225986,0.7864434786266603,20,0.9,0.7617835450317837,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Naz Reid,player_assists,UNDER,3.2,0.2672480647429921,2.0,-110.0,0.7327519352570079,0.20894241144748404,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,3,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Jaden Hardy,player_assists,UNDER,2.4,0.2735023768011714,1.0,-110.0,0.7264976231988286,0.20268809938930477,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,4,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Cole Anthony,player_points,UNDER,9.4,0.2737962604739071,5.0,-110.0,0.726203739526093,0.20239421571656913,0.7250920541781595,20,0.85,0.7250920541781595,ROBUST_STATE_INTERSECTION_Q25_V1,True,5,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Simone Fontecchio,player_points,UNDER,14.0,0.2714488422460491,0.0,-110.0,0.728551157753951,0.20474163394442713,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,6,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Isaiah Joe,player_points,UNDER,11.0,0.2765146021225086,6.0,-110.0,0.7234853978774913,0.1996758740679675,0.6958131885925213,20,0.825,0.6958131885925213,ROBUST_STATE_INTERSECTION_Q25_V1,True,7,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,DeMar DeRozan,player_assists,OVER,2.8,0.6809612013168247,8.0,-110.0,0.6809612013168247,0.15715167750730086,0.7864434786266603,20,0.9,0.6859612013168247,ROBUST_STATE_INTERSECTION_Q25_V1,True,8,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Kenrich Williams,player_rebounds,UNDER,5.2,0.317848707838943,3.0,-110.0,0.6821512921610571,0.15834176835153324,0.6975890353250671,18,0.8333333333333334,0.6821512921610571,ROBUST_STATE_INTERSECTION_Q25_V1,True,9,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-29,Tim Hardaway Jr,player_points,OVER,9.8,0.6851613989257639,25.0,-110.0,0.6851613989257639,0.16135187511624005,0.66726104574935,20,0.8,0.67226104574935,ROBUST_STATE_INTERSECTION_Q25_V1,True,10,1.0,False,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-30,Tim Hardaway Jr,player_rebounds,UNDER,4.2,0.1578776185518957,2.0,-110.0,0.8421223814481043,0.3183128576385804,0.7864434786266603,20,0.9,0.7864434786266603,ROBUST_STATE_INTERSECTION_Q25_V1,True,1,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
2026-01-30,Jaylon Tyson,player_assists,UNDER,4.4,0.2469026368602143,3.0,-110.0,0.7530973631397857,0.22928783933026187,0.8535846533652467,20,0.95,0.7530973631397857,ROBUST_STATE_INTERSECTION_Q25_V1,True,2,1.0,True,SYNTHETIC_THRESHOLD_HISTORY,FULL_CANDIDATE_UNIVERSE,False
